,hh_size,hh_dependency_ratio,age_manager,hh_primary_education,hh_formal_education,farm_size,farm_work,livestock,inorganic_fertilizer,fertilizer_per_ha,yield_kg_ha,yield_stability,yield_per_ha,rainfall_mm,soil_quality_index,soil_npk,drought_risk,climate_stress_index,crop_health_index,tx_frequency,total_volume,avg_transaction,input_purchase_ratio,cashflow_volatility,balance_stability,fraud_rate,input_efficiency,climate_risk_score,hh_shock,drought_shock,dist_market,country,main_crop_clean
3016,5.0,0.6666666865348816,62.0,1.0,1.0,0.0728434771299362,1.0,0.0,0.0,0.0,2907.527663190725,0.8447488779784229,2907.527663190725,821.1251853906792,0.7271154646829374,82.10862823569136,0.3301877816787202,0.3290770621793278,0.8266907579317239,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2412578753284252,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
3017,2.0,2.0,85.0,0.0,0.0,4.783388614654541,1.0,0.0,0.0,0.0,2629.8613792346514,0.461508295677266,2629.8613792346514,700.5298900255231,0.7131866292210955,49.382397766624464,0.1621023491929629,0.3367564223641362,0.8111275169976618,2.0,17621.260000000002,8810.630000000001,1.0,1.3181450762740092,5223.008883895374,0.5,0.0,0.1744634607284178,0.0,0.0,60.70000076293945,Tanzania,SORGHUM
3018,6.0,1.0,45.0,1.0,1.0,9.489886283874512,1.0,0.0,0.0,0.0,2551.563436899933,0.6971030345232228,2551.563436899933,700.1902511310371,0.6087459682593173,56.55887881095029,0.2759550999170568,0.3935022731947266,0.7607583217977383,4.0,20760.46,5190.115,1.0,1.8864835393345227,58621239.31,0.5,0.0,0.2227892255440001,1.0,1.0,60.70000076293945,Tanzania,MAIZE
3019,9.0,0.800000011920929,66.0,1.0,1.0,2.848989486694336,0.0,0.0,0.0,0.0,1358.7938502827706,0.8754448761527625,1358.7938502827706,745.8537490564179,0.7402995798230163,48.89298932123808,0.4277685346202008,0.2632930315541881,0.7483452574560161,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2614266852180156,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3020,5.0,1.5,25.0,1.0,1.0,0.3116081953048706,0.0,0.0,0.0,0.0,2258.706736624057,0.5456244872494951,2258.706736624057,742.6345826203465,0.8083244170099606,55.0306648316885,0.1961705063209352,0.6620907167758929,0.7725475224595402,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2732563543491379,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
3021,3.0,0.5,28.0,0.0,1.0,0.712247371673584,1.0,0.0,0.0,0.0,1332.7678363706234,0.9431840856195026,1332.7678363706234,831.0618474868993,0.8321321007524871,40.52776364331818,0.2870526200091703,0.2992103384724653,0.8610819018030895,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1751709948360588,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
3022,6.0,2.0,46.0,0.0,1.0,1.5289013385772705,1.0,0.0,0.0,0.0,3332.3438531333986,0.659835137851385,3332.3438531333986,784.1944428822434,0.5097469638323419,46.029102795535024,0.2533087781572621,0.7773456226630806,0.6493672675963498,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2809028404549145,1.0,0.0,60.70000076293945,Tanzania,OTHER
3023,3.0,2.0,66.6,1.0,1.0,6.899896144866943,1.0,0.0,0.0,0.0,2771.70285802008,0.7649951089688038,2771.70285802008,772.417919558984,0.7249433247829924,54.83303184782953,0.1762693233916882,0.3826745958160754,0.7453722147714078,11.0,63164.03999999999,5742.185454545454,1.0,1.6087247429362344,55099477.39334826,0.5454545454545454,0.0,0.1910153259049598,1.0,0.0,60.70000076293945,Tanzania,OTHER
3024,3.0,0.5,21.0,0.0,1.0,0.7608096599578857,1.0,0.0,0.0,0.0,888.6177025795821,0.5461525783527812,888.6177025795821,671.8540739330522,0.8798070797215778,57.51892841657418,0.1448205604463489,0.2081193974761013,0.5741650464986571,1.0,34.28,34.28,1.0,0.0,29339507.0522982,1.0,0.0,0.0724628273400439,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
3025,5.0,0.25,64.0,1.0,1.0,7.020205974578857,1.0,0.0,0.0,0.0,2751.358193293632,0.6523812578387228,2751.358193293632,630.4042697637343,0.7188456896217416,62.64495836514615,0.3720017456835604,0.5478725866187317,0.7064704800857299,3.0,10223.759999999998,3407.92,1.0,1.436125529774239,4798.602201707632,0.3333333333333333,0.0,0.259224263244105,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
3026,3.0,2.0,64.0,1.0,1.0,0.4127797186374664,1.0,0.0,0.0,0.0,2950.435953608634,0.6852335934654216,2950.435953608634,943.9303566321266,0.7795266875527326,66.05254834786778,0.3152196460101423,0.4676456063780276,0.6967216097863672,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3219889570992978,1.0,0.0,60.70000076293945,Tanzania,OTHER
3027,4.0,0.3333333432674408,43.0,0.0,1.0,1.5216193199157717,0.0,0.0,0.0,0.0,4021.985841245857,0.8590493854352166,4021.985841245857,697.4063738130218,0.5465219726877089,52.996576171098845,0.2002621713572829,0.3322803477804156,0.6084300427961107,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1073119237528423,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
3028,8.0,1.0,44.0,1.0,1.0,0.2711396217346191,1.0,0.0,0.0,0.0,3593.093950705429,0.7405943927762553,3593.093950705429,862.8191077562104,0.5207347808530317,36.504784948420834,0.2587959394606605,0.3640055124480841,0.737256263368662,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2222415061270247,1.0,0.0,60.70000076293945,Tanzania,OTHER
3029,5.0,0.25,51.66666666666666,1.0,1.0,3.723111152648926,1.0,0.0,0.0,0.0,2660.987513593265,0.6499213901269941,2660.987513593265,652.4494085536485,0.5902436987012925,54.33291567923081,0.2189318375585145,0.3285648670379293,0.7632242700139577,7.0,3239.74,462.82,1.0,0.4277636513944668,40921797.32161517,0.1428571428571428,0.0,0.1863543182040859,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
3030,5.0,1.5,59.0,1.0,1.0,0.2428116053342819,0.0,0.0,0.0,0.0,3229.628221554582,0.7384736814969666,3229.628221554582,864.451454870753,0.6781495271021054,44.06019157828455,0.3717973122232247,0.1589415945672551,0.6283141201462306,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3588070285468797,0.0,0.0,60.70000076293945,Tanzania,OTHER
3031,5.0,0.25,56.0,1.0,1.0,0.5260917544364929,1.0,0.0,0.0,0.0,1620.8489268551475,0.7273618392667343,1620.8489268551475,462.2531750629168,0.4322988609918181,52.89139497898454,0.3790907990465889,0.7437806967171199,0.6750938773018955,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.19273844782309,0.0,0.0,60.70000076293945,Tanzania,OTHER
3032,1.0,0.0,27.0,0.0,1.0,0.3682642579078674,0.0,0.0,0.0,0.0,4262.2373401661625,0.62644324534519,4262.2373401661625,616.0118305704177,0.7755829488885433,38.93751675244436,0.1725973978935871,0.1847093374362934,0.8818499513788116,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1197597060232593,1.0,0.0,60.70000076293945,Tanzania,RICE
3033,9.0,1.25,45.0,0.0,1.0,2.120554685592652,1.0,0.0,0.0,0.0,2267.9336191052016,0.6730966202224868,2267.9336191052016,536.3270463706581,0.6367177599064069,74.43582728734162,0.1326331481043489,0.6042848189234112,0.8174242312698128,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1495757450807335,1.0,0.0,60.70000076293945,Tanzania,MILLET
3034,8.0,0.6000000238418579,50.0,1.0,1.0,16.592126846313477,1.0,0.0,0.0,0.0,2465.7381998076617,0.6707581851235938,2465.7381998076617,734.1533843330258,0.6788626840536267,67.32221618726246,0.165985025174898,0.5398678674604195,0.7522201713892087,7.0,250049.42,35721.345714285715,1.0,1.322623022253646,236783481.9693508,0.4285714285714285,0.0,0.1168709194524151,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3035,4.0,1.0,23.0,0.0,1.0,0.5746541023254395,1.0,0.0,0.0,0.0,2665.5505343013992,0.4610717325830366,2665.5505343013992,648.4855022960609,0.4517479779735923,40.72370414529136,0.2638387001791654,0.5139654407224448,0.5955240455189345,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1679675497438907,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3036,14.0,2.5,72.0,0.0,1.0,5.252824306488037,0.0,0.0,0.0,0.0,2745.260257580752,0.8276574792341082,2745.260257580752,623.7551603651033,0.5808034762422211,55.28389360212287,0.2720251427449287,0.3696628051802405,0.8234537492766753,7.0,22919.709999999995,3274.244285714285,1.0,2.255358906335901,61746795.92846037,0.2857142857142857,0.0,0.2255027361718445,1.0,0.0,60.70000076293945,Tanzania,OTHER
3037,2.0,2.0,74.0,0.0,1.0,4.297765254974365,0.0,0.0,0.0,0.0,2515.615977562341,0.6508622633406586,2515.615977562341,660.7760905438381,0.720273844260006,65.00732019221202,0.2078267463440136,0.5871529394099473,0.7466928754224048,3.0,1171.73,390.57666666666665,1.0,0.778831939361797,135283762.06174427,0.3333333333333333,0.0,0.1528186362987487,0.0,0.0,60.70000076293945,Tanzania,OTHER
3038,7.0,1.3333333730697632,41.0,0.0,1.0,14.03855800628662,1.0,0.0,0.0,0.0,3349.599140053636,0.739240336420605,3349.599140053636,611.8374926280686,0.6146686730604877,58.332552940569215,0.2162070806124338,0.4194935273811372,0.836629556077486,24.0,264109.96,11004.581666666669,1.0,1.7151211852677153,64246244.163093336,0.75,0.0,0.1593529753475751,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3039,6.0,1.0,49.0,1.0,1.0,2.298616409301758,1.0,0.0,0.0,0.0,3760.195699174439,0.6675253120211261,3760.195699174439,701.5802121046395,0.6646441784317431,55.8769771940463,0.2643082980974598,0.5486911506046549,0.8485170352444092,4.0,35804.74,8951.185,1.0,1.9000321727117724,5111.873306205041,0.5,0.0,0.2404687543216502,0.0,0.0,60.70000076293945,Tanzania,MAIZE
3040,5.0,1.5,46.0,0.0,1.0,1.5289013385772705,1.0,0.0,0.0,0.0,4091.752292285168,0.7111959852724183,4091.752292285168,590.2730043956287,0.5698636066376461,78.85725088602514,0.2822516929378555,0.7090321555042955,0.7626746151368213,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2691292839565723,1.0,0.0,60.70000076293945,Tanzania,OTHER
3041,8.0,3.0,68.0,0.0,1.0,7.288394451141357,1.0,0.0,0.0,0.0,2771.542656895763,0.634632514197595,2771.542656895763,656.2033069067629,0.6748697342024066,71.28159164423705,0.3656436564676181,0.5512256845532993,0.7320760722700771,14.0,194461.83,13890.130714285711,1.0,2.251349147490426,44189431.87118807,0.4285714285714285,0.0,0.3019642015945449,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3042,3.0,2.0,76.0,0.0,1.0,3.56528377532959,1.0,0.0,0.0,0.0,2681.084293035994,0.9043654360081668,2681.084293035994,1011.9908963196888,0.7107562636605309,42.1881830025855,0.4084908450944413,0.1367981606842429,0.8524722593118863,1.0,627.73,627.73,1.0,0.0,29339507.0522982,0.0,0.0,0.2102769166280704,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3043,9.0,1.25,58.0,0.0,1.0,2.6304590702056885,1.0,0.0,0.0,0.0,2959.456285168435,0.6691314322333524,2959.456285168435,622.0268871060101,0.5940840566733292,51.77376656176955,0.1875667731611951,0.2005082311522471,0.8108690162756469,3.0,1770.4,590.1333333333333,1.0,0.0324728723634024,105588090.01590542,0.0,0.0,0.1728689209604288,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3044,3.0,0.5,49.0,0.0,1.0,1.7401498556137085,1.0,0.0,0.0,0.0,3620.635976947978,0.6619983511577868,3620.635976947978,688.4536219664807,0.5170712459354425,83.7816924420928,0.4623956992263487,0.5413935325024314,0.5972450265039105,1.0,19677.38,19677.38,1.0,0.0,29339507.0522982,0.0,0.0,0.2811005087168133,1.0,0.0,60.70000076293945,Tanzania,OTHER
3045,5.0,1.5,31.0,0.0,1.0,0.1719001531600952,1.0,0.0,0.0,0.0,3022.0950815197307,0.9270038449602744,3022.0950815197307,805.8616534387821,0.7570201160570714,45.645362271244366,0.3138712852380306,0.3510109646328694,0.5525615250467135,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2424543782651501,1.0,1.0,60.70000076293945,Tanzania,MAIZE
3046,4.0,1.0,54.0,1.0,1.0,1.7629015445709229,0.0,0.0,0.0,0.0,3772.029727499241,0.6681861697592439,3772.029727499241,815.1351357886141,0.5117521891523242,40.74690418007229,0.2062952952671514,0.4702447482217042,0.671543288962209,1.0,70.86,70.86,1.0,0.0,29339507.0522982,1.0,0.0,0.208544125579761,1.0,1.0,60.70000076293945,Tanzania,LEGUMES
3047,5.0,1.5,57.0,1.0,1.0,0.1052183583378791,0.0,0.0,0.0,0.0,2409.611677254831,0.5713078940824933,2409.611677254831,451.5633408638503,0.5221004859485289,86.12232964752195,0.6937675272703215,0.3935098383199757,0.808605105288627,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3707177684913388,1.0,0.0,60.70000076293945,Tanzania,OTHER
3048,1.0,0.0,47.0,0.0,1.0,0.2428116053342819,0.0,0.0,0.0,0.0,2782.5753402156183,0.8157943825309579,2782.5753402156183,838.9121717323557,0.8429721127819214,45.0962425872699,0.243812150664225,0.3565090436618863,0.8728666845495143,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1708551210491559,1.0,0.0,60.70000076293945,Tanzania,OTHER
3049,6.0,0.0,55.0,1.0,1.0,6.017681121826172,0.0,0.0,0.0,0.0,3754.423990711805,0.5936653384192714,3754.423990711805,594.3070501664985,0.8646342199996804,69.87774231816283,0.1873936484745562,0.5300494427687588,0.658377594022102,8.0,52119.57000000001,6514.946250000001,1.0,1.274170929904089,153990363.7793664,0.625,0.0,0.2280535943981941,1.0,1.0,60.70000076293945,Tanzania,RICE
3050,3.0,2.0,66.0,0.0,1.0,6.454741477966309,1.0,0.0,0.0,0.0,3181.921241258776,0.7579105211623633,3181.921241258776,636.2625380457861,0.6003018721694124,46.32410914787749,0.2954176932879419,0.4807750255666096,0.8538714806019091,6.0,2781.4,463.56666666666666,1.0,0.8154039349287925,25974.03467753421,0.3333333333333333,0.0,0.221981528505049,1.0,0.0,60.70000076293945,Tanzania,NUTS
3051,5.0,0.25,59.125,1.0,1.0,0.6353570222854614,1.0,0.0,0.0,0.0,2825.87866619628,0.7113426624125636,2825.87866619628,769.7502894036794,0.7124920605989835,62.70327358345266,0.1759908568367027,0.511624019221397,0.7292006817986064,2.0,18217.61,9108.805,1.0,1.2780673666860078,94245441.67597052,0.5,0.0,0.1854205619710133,1.0,0.0,60.70000076293945,Tanzania,SORGHUM
3052,6.0,2.0,38.0,1.0,1.0,0.1294995248317718,0.0,0.0,0.0,0.0,2664.314693334607,0.5201647209944766,2664.314693334607,1061.7096741449518,0.6167531145434322,75.21529885751596,0.0660677684175617,0.4422198101987071,0.7253419331067933,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.1362089725392621,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3053,6.0,1.0,62.0,1.0,1.0,0.2056001871824264,0.0,0.0,0.0,0.0,3191.459581063709,0.7862903609013777,3191.459581063709,596.5190704525836,0.6086696369126099,70.65101483746655,0.28624375667262,0.3138803535304783,0.6035202360595385,1.0,625.63,625.63,1.0,0.0,29339507.0522982,0.0,0.0,0.215352499293831,0.0,0.0,60.70000076293945,Tanzania,OTHER
3054,6.0,2.0,40.0,0.0,1.0,4.73482608795166,1.0,0.0,0.0,0.0,2358.817180426588,0.6846388600101526,2358.817180426588,744.3990535293372,0.7085495563460757,56.76923674252184,0.3598424971898658,0.4169128064226687,0.7340719165471312,2.0,24343.8,12171.9,1.0,1.3439890858792405,19023389.36338277,0.5,0.0,0.2503262686149764,0.0,1.0,60.70000076293945,Tanzania,MAIZE
3055,1.0,0.0,26.0,0.0,1.0,0.768903374671936,1.0,0.0,0.0,0.0,3543.465370350964,0.8181914576540475,3543.465370350964,875.1504265766364,0.8163159479779294,74.25587265711891,0.2229090016570491,0.6380297347315326,0.8822100119009184,3.0,56890.29,18963.43,1.0,1.0232590417207954,108806055.02459286,0.3333333333333333,0.0,0.1542183919684377,0.0,0.0,60.70000076293945,Tanzania,OTHER
3056,4.0,3.0,34.0,0.0,1.0,1.0328009128570557,1.0,0.0,0.0,0.0,796.3938521301643,0.8532542318941312,796.3938521301643,549.7721566572213,0.7754021802571556,84.42229589891492,0.1104790914026941,0.6079617430403279,0.6969597532385761,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2058310158233694,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3057,4.0,3.0,32.0,0.0,1.0,0.4532483220100403,1.0,0.0,0.0,0.0,3339.980793663206,0.6049277747350862,3339.980793663206,840.8659721437588,0.5796897505703819,62.22662134381184,0.4115494538686741,0.3554558381717846,0.6666249494172952,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2613371209637627,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3058,5.0,1.5,74.0,1.0,1.0,0.5665603876113892,1.0,0.0,0.0,0.0,3187.260372622626,0.7602221371629714,3187.260372622626,799.3553354130445,0.5495230339670553,58.71019445228949,0.4381177326178185,0.2957089902401265,0.7510581935320411,3.0,43376.75,14458.916666666666,1.0,1.7244038193792943,8535.563700207504,1.0,0.0,0.3205177931089186,0.0,0.0,60.70000076293945,Tanzania,OTHER
3059,5.0,0.5,51.0,1.0,1.0,1.3718855381011963,1.0,0.0,0.0,0.0,2307.518123507961,0.701366867883899,2307.518123507961,781.3252305963558,0.524535143237338,78.8216888109362,0.0525259352469883,0.744214929349128,0.8275942302517436,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0753713251024764,1.0,0.0,60.70000076293945,Tanzania,OTHER
3060,6.0,2.0,30.0,0.0,1.0,0.8093720078468323,1.0,0.0,0.0,0.0,3093.7879564676628,0.6806335265281025,3093.7879564676628,736.7441655532863,0.6876063863957145,59.86339238965236,0.4400925620582924,0.4420714742088077,0.7250788493769306,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.342698929115281,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3061,7.0,0.75,79.0,1.0,1.0,1.9222584962844849,1.0,0.0,0.0,0.0,2503.6743889704385,0.6250104177328181,2503.6743889704385,843.0014561334541,0.6530712496383777,52.01462561493295,0.2084814787953702,0.4019988782980178,0.6620013852965247,5.0,19918.890000000003,3983.7780000000007,1.0,2.187724638899521,298899.960432917,1.0,0.0,0.1662872795605296,0.0,0.0,60.70000076293945,Tanzania,OTHER
3062,6.0,1.0,27.0,0.0,1.0,0.5250004529953003,0.0,0.0,0.0,0.0,3264.669485665262,0.7479052968760054,3264.669485665262,478.18298719169815,0.6974768050109617,66.92907399750587,0.2225151429775038,0.5720283026363338,0.8786005821344046,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2581321006877843,1.0,1.0,60.70000076293945,Tanzania,OTHER
3063,6.0,2.0,42.0,1.0,1.0,0.0447000376880168,1.0,0.0,0.0,0.0,3011.559840645032,0.7412685850733655,3011.559840645032,708.7901439219498,0.8167427458488036,70.39944972188967,0.2862187021635604,0.3590492600007247,0.7103648924009077,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2149703369313662,1.0,0.0,60.70000076293945,Tanzania,OTHER
3064,5.0,1.5,38.5,1.0,1.0,1.0521836280822754,1.0,0.0,0.0,0.0,1936.031752265076,0.7740672753981626,1936.031752265076,654.6094195490527,0.8409069416339244,67.60634843348181,0.2873582000397172,0.417485992106032,0.788377119115955,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2050190374988765,0.0,0.0,60.70000076293945,Tanzania,OTHER
3065,5.0,0.6666666865348816,66.0,0.0,1.0,1.7548015117645264,0.0,0.0,0.0,0.0,3240.445779170654,0.9138595005073388,3240.445779170654,628.6037520685619,0.5766854193820405,63.52328774595565,0.3262716910982965,0.5531230143201682,0.855991681351733,1.0,730.0,730.0,1.0,0.0,29339507.0522982,0.0,0.0,0.2527261550056068,0.0,0.0,60.70000076293945,Tanzania,MAIZE
3066,4.0,1.0,30.0,0.0,1.0,0.7284348011016846,0.0,0.0,0.0,0.0,4155.501628634917,0.8507914123247418,4155.501628634917,505.482621052783,0.6411172513296368,59.7016814592712,0.0447775169165314,0.228813677116048,0.5532860662646414,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.0521978530030681,1.0,0.0,60.70000076293945,Tanzania,RICE
3067,5.0,0.6666666865348816,47.0,1.0,1.0,27.567211151123047,0.0,0.0,0.0,0.0,2571.9254618800355,0.541906022845359,2571.9254618800355,676.5432198601701,0.5494939305131161,78.46977266904665,0.3171184265878753,0.7655883391965814,0.6546377751261373,10.0,95123.6,9512.36,1.0,1.8098688313422924,65718547.97332145,0.4,0.0,0.3122525119878762,1.0,0.0,60.70000076293945,Tanzania,OTHER
3068,5.0,0.25,55.0,1.0,1.0,1.2990421056747437,1.0,0.0,0.0,0.0,2917.248176825913,0.6821303067122712,2917.248176825913,342.7704906456624,0.7591587113533093,49.21055764263367,0.456274607750732,0.6640331893814289,0.6451438682186652,2.0,200540.16,100270.08,0.5,1.4053756337840158,178016922.9161888,0.0,0.0,0.336714140562075,0.0,0.0,60.70000076293945,Tanzania,MAIZE
3069,10.0,0.25,47.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1820.725486422437,0.5538075776933266,1820.725486422437,366.3360550763827,0.4363760769306035,69.08653000673597,0.3740208460642131,0.7293787163218121,0.6097273914239228,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2301562871735451,1.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
3070,15.0,1.5,53.0,0.0,1.0,12.027267456054688,1.0,0.0,0.0,0.0,3088.610984068066,0.7647426643412847,3088.610984068066,727.1298963861248,0.73097948004885,48.95285478475692,0.2614476108704101,0.4666852564494799,0.7085181382881633,47.0,386266.68,8218.44,1.0,1.7936544162744394,65304061.50018101,0.5319148936170213,0.0,0.2181891499910033,1.0,0.25,60.70000076293945,Tanzania,TUBERS_ROOT
3071,4.0,1.0,24.0,1.0,1.0,2.2014918327331543,0.0,0.0,0.0,0.0,1813.9557376469115,0.8121386554540931,1813.9557376469115,951.850628108748,0.7299284813878009,74.99961338102739,0.1537481093778888,0.6464886990849985,0.8113693941215506,1.0,588.5,588.5,1.0,0.0,29339507.0522982,0.0,0.0,0.2108539922664535,1.0,0.0,60.70000076293945,Tanzania,LEGUMES
3072,4.0,1.0,24.0,0.0,1.0,0.5207004547119141,1.0,0.0,0.0,0.0,2529.8699056477026,0.7256504343602137,2529.8699056477026,631.1446878547456,0.5960937325305994,64.22630133916354,0.2813192190539567,0.5339690096894215,0.7943452514976842,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.2904758647035541,1.0,0.0,60.70000076293945,Tanzania,OTHER
3073,5.0,0.6666666865348816,58.0,1.0,1.0,0.2185304462909698,0.0,0.0,0.0,0.0,3767.059199807892,0.4775345070329879,3767.059199807892,825.4764786716917,0.7175091043588424,69.19688854120241,0.2343318778189312,0.521097858613506,0.8473156324457178,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3788421835185389,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
3074,7.0,1.3333333730697632,49.0,1.0,1.0,1.1614488363265991,1.0,0.0,0.0,0.0,2949.540267175317,0.9455788701129018,2949.540267175317,905.8235866558616,0.6394649130524185,78.0503390124421,0.2124947885629896,0.584989308877458,0.7022272137637261,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3038737988783751,0.0,0.0,60.70000076293945,Tanzania,TUBERS_ROOT
3075,10.0,1.5,42.0,1.0,1.0,0.3601705431938171,1.0,0.0,0.0,0.0,2339.577857706749,0.7436372352016309,2339.577857706749,623.5111926989459,0.6395592190330088,57.49225087809051,0.2337709335284892,0.3499459727213069,0.7935122369247637,1.0,597.58,597.58,1.0,0.0,29339507.0522982,0.0,0.0,0.1867655849794331,1.0,0.0,60.70000076293945,Tanzania,OTHER
3076,2.0,0.0,51.0,1.0,1.0,0.0404685996472835,0.0,0.0,0.0,0.0,3058.717321431532,0.6149063520874458,3058.717321431532,766.5446355741348,0.7600157080669208,73.01250929537365,0.242518229914491,0.3443878981310554,0.8591899322407691,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.190758160220578,1.0,0.0,60.70000076293945,Tanzania,MAIZE
3077,6.0,2.0,46.0,0.0,1.0,1.5289013385772705,1.0,0.0,0.0,0.0,4263.021076628141,0.6194767887862095,4263.021076628141,470.3632353164414,0.7992419011663644,48.86179527534274,0.5648361468948436,0.3059834461505212,0.8061254160551582,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3812778427752197,1.0,0.0,60.70000076293945,Tanzania,OTHER
3078,2.0,0.0,60.0,1.0,1.0,3.164644479751587,0.0,0.0,0.0,0.0,2557.554172282357,0.5479781187501315,2557.554172282357,703.0817627687823,0.8827104251080353,81.36342364243272,0.4702302814593921,0.5983906321317782,0.7327776898881584,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.3973178237609773,0.0,0.0,60.70000076293945,Tanzania,OTHER
3079,5.0,1.5,59.0,0.0,1.0,1.4973381757736206,0.0,0.0,0.0,0.0,1979.243401696824,0.7721609830113694,1979.243401696824,597.477534265957,0.6866253946653964,60.276395455260456,0.2768596820418414,0.7008705082702444,0.7535176985267398,1.0,11595.5,11595.5,1.0,0.0,29339507.0522982,1.0,0.0,0.207383640724258,0.0,0.0,60.70000076293945,Tanzania,RICE
3080,7.0,0.0,63.0,1.0,1.0,1.0481367111206057,1.0,0.0,0.0,0.0,2411.557357764244,0.7836218130050253,2411.557357764244,757.9677079882865,0.7381371410077819,55.55176636301708,0.2229062377570088,0.4927826395008584,0.6918757435709466,1.0,548.29,548.29,1.0,0.0,29339507.0522982,0.0,0.0,0.2093249902375221,0.0,0.4,60.70000076293945,Tanzania,OTHER
3081,3.0,2.0,32.0,1.0,1.0,1.4730570316314695,0.0,0.0,0.0,0.0,1732.680668422382,0.8548201081614673,1732.680668422382,874.500735919418,0.4914839958559338,53.54030885420018,0.6083889062078903,0.4934035879739613,0.5946015170103415,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.4481430629797719,0.0,1.0,60.70000076293945,Tanzania,RICE
3082,5.0,0.6666666865348816,29.0,1.0,1.0,0.2779002487659454,1.0,0.0,0.0,0.0,2722.8850701990486,0.8281301812764288,2722.8850701990486,551.7234310645443,0.8616626494568687,48.755236601217526,0.2397902178442006,0.5535813576032635,0.5753526308412068,0.0,0.0,0.0,0.0,0.0,29339507.0522982,0.08,0.0,0.175292344859563,0.0,0.0,60.70000076293945,Tanzania,LEGUMES
3083,7.0,2.5,41.0,0.0,1.0,2.37955379486084,1.0,0.0,0.0,0.0,3055.14809598823,0.687316710733242,3055.14809598823,955.0115360889343,0.5784557459459189,58.48554159638926,0.1942387962795642,0.3996818847750527,0.8134573578120028,2.0,620.88,310.44,1.0,1.3024623558164488,419.1234024127023,0.5,0.0,0.197736228265519,0.0,0.3333333333333333,60.70000076293945,Tanzania,MAIZE
